customerid,InvoiceNo,month,order_count
17172,567701,9,15
12380,567928,9,28
15046,565414,9,6
14096,566566,9,70
14560,565387,9,1
13555,568510,9,58
16931,568170,9,42
17865,567637,9,17
14463,565380,9,2
16181,568529,9,11
17027,567807,9,23
16233,568997,9,13
17528,568912,9,37
13192,565595,9,30
15356,568895,9,54
12906,567882,9,28
16029,565590,9,2
17863,567386,9,19
16600,568331,9,10
17841,567473,9,64
17846,566927,9,1
14410,566056,9,3
17229,565438,9,15
14880,568064,9,21
14895,566214,9,1
16744,568142,9,31
15021,566726,9,78
16744,565421,9,40
16475,566430,9,1
12909,566563,9,20
16213,567710,9,6
16493,567580,9,22
15856,565398,9,18
14769,567183,9,399
15206,565120,9,3
13247,567163,9,14
14652,568075,9,29
17427,568819,9,2
13772,565411,9,70
17491,565515,9,14
14854,567911,9,17
17857,568569,9,2
14595,566868,9,7
17676,570842,10,21
13138,572322,10,8
16626,573370,10,17
16934,571274,10,52
17589,570479,10,72
14911,570388,10,78
14895,573389,10,1
15022,572312,10,51
13725,572132,10,9
14805,571464,10,11
16385,570412,10,20
12700,569568,10,89
14317,569736,10,24
15145,573019,10,18
13717,571230,10,17
16843,569695,10,45
14976,571111,10,1
17754,569648,10,3
14640,570676,10,14
17321,569261,10,106
12921,572451,10,31
13999,569731,10,13
15199,570678,10,3
13576,571848,10,19
14792,570003,10,2
12748,572834,10,13
15117,572098,10,33
15038,569206,10,19
17706,572875,10,1
13978,572720,10,14
14646,572052,10,1
15860,573331,10,10
13536,571549,10,16
17317,572555,10,1
12417,573656,10,24
15610,571741,10,6
13113,573371,10,7
15360,573418,10,13
17796,573400,10,4
14180,570973,10,5
15320,572872,10,36
17652,570413,10,18
16102,573278,10,8
12610,572695,10,24
18102,569255,10,18
13203,573552,10,25
14233,572244,10,15
16729,571456,10,53
15782,572128,10,13
13534,571323,10,18
13546,571476,10,33
16156,572125,10,10
16633,573582,10,33
13384,572737,10,13
17512,571912,10,25
16086,570648,10,8
12757,569866,10,182
15608,570419,10,2
13969,570680,10,68
14911,571446,10,16
13260,570227,10,8
15826,571248,10,3
17412,570632,10,9
17025,570251,10,4
14482,572743,10,41
14841,570505,10,15
18283,573093,10,40
12583,570851,10,6
17530,573152,10,24
12540,569998,10,22
14895,572511,10,20
12611,571670,10,65
15300,569919,10,28
16934,571277,10,10
13225,570429,10,4
16153,572183,10,33
14211,571435,10,24
17459,570482,10,76
13171,572272,10,13
16924,569789,10,24
15078,571236,10,1
14527,573572,10,24
13566,573343,10,63
13924,572884,10,17
17554,570661,10,10
15159,572064,10,1
14911,572459,10,16
16173,572771,10,15
15752,573485,10,66
12783,571324,10,1
18226,572882,10,34
14031,569385,10,1
17602,573151,10,137
17974,572903,10,34
17771,571190,10,32
17459,573026,10,35
17213,573390,10,29
12476,572559,10,23
15038,570731,10,1
14229,571735,10,14
16007,572280,10,62
12413,569402,10,10
13460,572130,10,11
15110,572764,10,8
12407,572133,10,13
14883,573484,10,5
12678,573273,10,1
12483,573333,10,16
15511,572095,10,27
13278,573339,10,46
16110,572703,10,154
15299,569340,10,1
17609,573345,10,79
16434,572286,10,19
13373,570273,10,52
14535,570458,10,138
17545,573075,10,32
13429,570405,10,12
14312,572323,10,29
13259,570210,10,87
14121,570516,10,20
14191,571690,10,21
13363,572969,10,39
17272,572542,10,34
12856,570116,10,80
14752,573000,10,5
16295,569737,10,22
16652,570702,10,1
15440,571271,10,30
13297,569363,10,38
13602,569799,10,23
17279,570984,10,9
12642,572054,10,11
17675,573556,10,25
16549,570442,10,83
14456,573361,10,63
12415,569650,10,81
14019,572329,10,24
15311,572217,10,16
16136,570498,10,22
15048,569688,10,16
17629,569417,10,25
14085,572745,10,1
12863,571685,10,5
17865,572767,10,22
16426,572330,10,73
15819,572238,10,22
15706,570017,10,1
15708,573323,10,53
18180,570593,10,24
14089,571178,10,14
16145,573367,10,26
12584,573365,10,12
14239,573095,10,7
17764,572023,10,56
13504,569838,10,22
13771,569852,10,32
16120,570659,10,3
13985,570776,10,29
17679,571547,10,4
15740,572230,10,9
15465,570206,10,3
13763,570188,10,15
13827,571032,10,32
15756,570229,10,56
14329,572229,10,49
16744,572284,10,50
15971,571595,10,5
12633,570754,10,15
16713,569459,10,18
16363,571462,10,5
12885,570129,10,31
14443,571307,10,28
13419,570121,10,16
14128,570293,10,24
14937,571201,10,20
17086,570086,10,21
12571,573428,10,20
16418,572859,10,51
17361,572243,10,12
14911,570016,10,51
16930,569226,10,2
17071,570591,10,14
12748,572310,10,5
13212,570237,10,46
15762,569705,10,15
15111,569401,10,52
17377,572191,10,7
15805,569825,10,17
16652,570701,10,37
14646,572051,10,20
14646,569735,10,1
15529,569424,10,61
12613,571065,10,79
14866,570660,10,21
12569,570784,10,5
16674,571265,10,63
15023,573138,10,53
15498,571181,10,1
13700,571675,10,9
16029,570094,10,4
14232,573182,10,24
15105,569369,10,30
18210,571913,10,70
13760,571296,10,29
13103,573419,10,8
15861,572653,10,105
12931,569334,10,8
13247,571898,10,6
12512,569527,10,32
12748,572889,10,29
14830,571465,10,40
16737,571432,10,1
14434,570461,10,1
13689,570128,10,6
13876,570023,10,7
13632,573155,10,44
15506,572650,10,39
14060,571200,10,12
15005,571031,10,31
12748,572308,10,21
17957,569530,10,31
15754,571903,10,9
14560,570101,10,12
14306,571853,10,7
15930,569357,10,21
16106,569575,10,6
15164,569212,10,47
14112,573406,10,43
12678,573153,10,61
16764,573269,10,62
15801,570459,10,50
15296,572028,10,52
16764,570088,10,61
15553,570428,10,56
14646,569719,10,7
13089,570514,10,37
17295,569824,10,29
13709,569687,10,33
17354,571945,10,16
16120,570665,10,4
17509,570249,10,53
12562,571240,10,28
13882,569887,10,12
17924,573600,10,2
15990,572910,10,29
17809,570248,10,1
12584,570919,10,14
13245,572026,10,16
13792,569519,10,9
12783,571326,10,1
17612,571486,10,27
14432,569236,10,66
16422,573146,10,4
14739,569566,10,10
16837,570597,10,42
13456,570190,10,23
16463,571709,10,19
13510,572681,10,33
14040,573354,10,4
17769,571266,10,31
13263,571900,10,1
18149,572036,10,2
13317,569493,10,56
16133,573423,10,7
12475,571308,10,36
13078,570852,10,12
17131,572304,10,23
12948,570682,10,16
14780,571278,10,8
13947,569684,10,5
17092,572121,10,48
16533,569230,10,65
12472,571824,10,80
16326,572278,10,17
17323,570217,10,26
13897,572086,10,17
14644,569239,10,18
14607,572325,10,1
16242,569528,10,74
14698,572285,10,20
16013,569338,10,11
18059,569240,10,6
16667,569232,10,32
17837,571258,10,14
16563,571360,10,19
17965,570503,10,12
13078,569768,10,16
15039,569580,10,15
16380,570242,10,32
17173,573082,10,4
16354,570181,10,1
16206,571260,10,8
13058,570832,10,3
12528,570095,10,15
15835,572908,10,15
17706,570342,10,45
12381,570725,10,1
12748,571779,10,37
15545,571282,10,50
15330,570356,10,8
16570,571101,10,27
12427,570452,10,15
14546,573338,10,57
13314,570123,10,7
14798,571622,10,4
18241,570504,10,5
15028,573183,10,28
17131,572305,10,9
12646,572215,10,24
14550,572846,10,26
13483,569631,10,10
16190,573408,10,6
15482,572756,10,7
16768,572277,10,11
14997,572466,10,5
15014,573150,10,32
17841,572863,10,16
13835,571657,10,15
15152,572237,10,18
14970,569221,10,17
15311,571628,10,9
15159,569383,10,63
12536,573077,10,1
16945,570865,10,4
12836,570677,10,50
15277,572327,10,12
16079,573363,10,11
17895,572922,10,16
13348,569920,10,14
15249,569629,10,34
17449,572752,10,13
13265,571496,10,16
15443,572662,10,76
15335,571429,10,36
15127,569574,10,16
14607,572340,10,5
14102,572861,10,36
13431,569333,10,10
13635,569253,10,62
14116,569847,10,19
15473,570848,10,1
14156,571314,10,9
13182,572678,10,11
14035,572311,10,28
14582,573342,10,6
17206,571439,10,7
15089,572812,10,9
14638,571943,10,16
18096,571046,10,112
18102,569362,10,13
13199,571933,10,1
16360,569469,10,125
14297,570272,10,24
14539,572838,10,7
16358,570036,10,30
15096,573175,10,11
13098,573143,10,26
12841,571849,10,10
15836,572107,10,10
12362,573173,10,27
14389,569692,10,26
14911,570651,10,5
15910,569790,10,35
12476,572560,10,11
17655,573382,10,14
15006,571909,10,144
16454,569915,10,1
12667,570875,10,33
13069,571434,10,12
15106,569677,10,19
16686,572295,10,129
13157,572225,10,44
12664,569522,10,2
18287,573167,10,3
12720,571565,10,9
14421,571044,10,12
13319,569403,10,36
14911,569739,10,24
14911,571745,10,58
16513,573103,10,2
16225,572760,10,5
14800,572290,10,35
14221,573280,10,22
17800,572220,10,15
15376,573392,10,15
15061,572193,10,11
16931,572291,10,50
16458,571555,10,10
16814,569859,10,11
15807,572077,10,7
17139,569912,10,6
13971,570517,10,22
15005,570111,10,34
12748,569635,10,29
14031,572274,10,23
16239,571118,10,4
14775,570861,10,20
16422,571666,10,8
18077,573069,10,10
16770,571028,10,41
17811,570212,10,17
16440,571828,10,75
17203,571640,10,21
13637,571677,10,8
14744,570502,10,5
15906,569222,10,54
15039,569583,10,1
13110,571509,10,23
15955,570669,10,18
14554,571667,10,52
17193,572661,10,13
13709,572240,10,42
14506,569524,10,140
17018,573337,10,10
13694,572888,10,3
18030,573282,10,4
16987,573314,10,29
13435,572899,10,14
17824,571895,10,13
15228,569514,10,36
17377,571317,10,43
17372,570424,10,30
16747,569250,10,27
15068,572517,10,65
13263,570650,10,57
17841,569234,10,90
17712,572853,10,29
12748,569837,10,5
12952,573134,10,4
14004,573096,10,34
18241,572139,10,2
16595,570225,10,85
17173,570821,10,9
12778,570191,10,11
17790,570234,10,36
15874,570113,10,33
15814,571936,10,24
17183,571290,10,26
15091,569327,10,30
15766,569918,10,11
17434,571942,10,21
18261,573113,10,6
14808,573510,10,27
16791,570466,10,83
17666,569579,10,12
15012,571408,10,74
13777,570886,10,22
17841,570818,10,133
13199,573179,10,11
15478,571184,10,24
17739,569576,10,7
13089,571738,10,2
16803,569680,10,24
17073,571601,10,28
17063,571006,10,23
13892,571550,10,2
14595,571243,10,68
13458,572933,10,26
17101,571844,10,15
12569,572060,10,5
15664,572021,10,17
13004,570108,10,32
15793,573483,10,5
14866,572031,10,3
13940,569899,10,14
15739,569494,10,8
14484,572079,10,14
16350,569729,10,21
14800,570554,10,1
17063,571008,10,1
15181,569515,10,6
15505,571548,10,29
14290,571238,10,12
15886,570430,10,12
12420,570000,10,29
16416,571221,10,35
13078,569769,10,3
13871,571406,10,22
14360,569326,10,23
12398,572567,10,85
12921,572452,10,19
17520,571404,10,30
14849,569766,10,20
13113,570222,10,8
16910,571676,10,91
16969,573545,10,10
14234,571054,10,131
16444,572483,10,14
17509,570179,10,54
13805,571698,10,7
16987,571294,10,35
14156,572124,10,9
18118,571654,10,45
13107,572900,10,3
17841,570021,10,3
12794,571477,10,25
17428,572835,10,6
14341,572741,10,48
14527,569828,10,18
17489,570695,10,13
12939,569857,10,5
18169,570332,10,9
17377,570289,10,11
17381,569398,10,3
16265,573074,10,31
14415,573264,10,70
15315,569832,10,21
16422,569730,10,3
14911,571425,10,39
14451,570423,10,57
14937,571202,10,1
16191,571660,10,38
18122,571280,10,65
16052,571288,10,34
14849,569767,10,23
13917,572131,10,13
14057,569483,10,15
12433,573035,10,58
15059,573335,10,37
14467,572490,10,26
12519,570007,10,18
16836,573425,10,9
14051,569227,10,14
18102,569263,10,13
15774,569211,10,25
16549,572669,10,130
17396,573577,10,3
14416,573292,10,11
18252,572058,10,95
12909,573531,10,6
16353,572518,10,1
12952,573135,10,16
12553,570841,10,23
12989,571302,10,2
15937,569892,10,7
15977,573666,10,28
14911,570703,10,49
12523,572925,10,14
18160,571103,10,20
14595,570216,10,10
14447,572034,10,2
15355,571506,10,8
13263,573070,10,37
15078,571235,10,16
13488,573076,10,54
17841,571846,10,94
17841,569674,10,1
13854,569654,10,3
18102,572209,10,7
18005,572300,10,23
13422,569846,10,127
13755,570197,10,114
16918,572214,10,2
14533,569214,10,9
14434,571744,10,2
14218,573171,10,12
17651,569900,10,58
15113,571289,10,75
15993,572913,10,178
13610,571291,10,37
13810,571223,10,1
12569,569907,10,3
15637,571551,10,15
17841,571098,10,55
12843,569634,10,1
15701,569224,10,73
17841,572306,10,105
16910,570126,10,35
13680,573548,10,62
15787,570223,10,84
17611,573285,10,5
13408,569480,10,1
16621,571793,10,7
13169,570098,10,7
15513,573320,10,38
14704,571883,10,158
12448,572886,10,22
15159,569384,10,16
15290,573266,10,28
15738,570076,10,12
14175,570598,10,90
16570,571102,10,1
15144,573109,10,18
14646,573004,10,2
17068,572203,10,23
14710,570653,10,29
13050,571192,10,18
17975,570024,10,16
14911,570839,10,39
17651,573319,10,14
15024,570642,10,7
16648,573159,10,19
12719,569686,10,18
17135,571641,10,14
15489,570910,10,18
16017,572292,10,32
15140,571683,10,12
17193,570795,10,4
14704,573586,10,1
14623,572928,10,6
16191,571726,10,27
14646,572233,10,8
16293,572232,10,12
16940,571671,10,119
15255,569481,10,47
14665,570252,10,25
13598,572296,10,40
13681,569210,10,20
15838,569815,10,21
16415,572880,10,54
14704,572319,10,34
17930,569889,10,4
12360,571705,10,54
16284,572074,10,52
17453,569917,10,9
12766,570964,10,61
15628,572399,10,16
16684,569572,10,10
12971,573372,10,4
15615,570167,10,39
16455,570102,10,28
12939,569858,10,5
16921,570246,10,60
12431,570446,10,17
13871,571405,10,2
16023,572544,10,36
15023,573695,10,11
17706,572877,10,3
15803,571908,10,8
12498,570881,10,13
16684,569571,10,13
15498,573119,10,9
12705,573289,10,42
18096,570093,10,50
16931,570226,10,1
16918,570200,10,31
13652,572561,10,25
17139,569910,10,44
16987,571297,10,1
13177,569732,10,17
18061,569569,10,3
18045,572668,10,47
14474,572465,10,29
13477,570883,10,26
15482,571179,10,1
14096,573576,10,435
15632,570091,10,39
14096,572552,10,352
12841,569641,10,16
16637,570285,10,20
17190,570733,10,18
13798,570115,10,15
15757,569637,10,29
13669,571938,10,6
12748,572881,10,7
18019,571836,10,5
13860,571691,10,11
15116,571017,10,13
17562,571911,10,5
13919,570666,10,12
14359,573160,10,19
16454,572832,10,1
16684,571843,10,3
15358,572213,10,26
16814,572352,10,7
12955,571708,10,12
16682,571100,10,4
12536,573080,10,1
16470,571837,10,75
17924,569247,10,17
15805,572652,10,66
15694,569407,10,14
16293,572234,10,3
16333,569492,10,3
17222,569673,10,28
14085,572744,10,23
16056,572726,10,68
13186,573486,10,16
17243,572049,10,20
13269,569537,10,7
13408,572874,10,9
14825,570195,10,6
17447,573383,10,8
13006,571226,10,4
13429,572211,10,12
12522,571904,10,6
13801,569416,10,23
17255,573346,10,40
14178,569474,10,47
17213,573358,10,29
16258,572676,10,46
16607,570726,10,10
18241,571510,10,6
12748,569865,10,7
12828,569577,10,13
17414,573005,10,1
17534,571428,10,9
17382,569660,10,2
17858,571411,10,27
16813,572096,10,49
16241,570796,10,41
12526,571304,10,29
12597,573362,10,116
15061,569725,10,1
14179,573344,10,40
16705,572100,10,2
17169,570887,10,36
17951,573512,10,11
13418,570292,10,16
12723,569701,10,1
12362,570667,10,15
16701,571306,10,17
14911,570657,10,20
17841,572865,10,44
16685,570233,10,7
14262,571300,10,12
17836,572316,10,24
17921,569968,10,41
16179,570254,10,11
14412,573178,10,15
16912,569322,10,15
13822,573405,10,91
12556,572065,10,54
13694,573263,10,22
14261,571941,10,7
15005,572866,10,32
17377,572288,10,21
18257,573587,10,12
15469,572104,10,8
16071,572811,10,21
17346,572050,10,30
12901,573008,10,12
17878,572997,10,26
14606,569457,10,30
12856,571212,10,76
13982,573665,10,38
12530,570637,10,20
13534,571322,10,19
13078,571917,10,6
16401,572664,10,13
15680,573379,10,33
15416,569728,10,41
17419,569726,10,22
17677,571204,10,1
17892,571043,10,1
13650,569412,10,24
13644,572810,10,27
16900,570127,10,69
14067,570022,10,27
13875,571303,10,23
15351,571268,10,17
14332,569513,10,14
13408,572879,10,1
14607,572324,10,9
16432,569850,10,8
16730,571684,10,45
14525,573116,10,26
16013,572845,10,1
16478,569742,10,1
17841,573496,10,102
15367,571057,10,1
16362,570664,10,25
17203,570443,10,20
14911,572127,10,44
16115,573353,10,36
17571,572103,10,223
15858,570500,10,24
14477,572048,10,4
16966,572774,10,1
14799,571920,10,13
13544,573492,10,38
14158,573393,10,41
13810,571215,10,20
15187,572105,10,1
18136,570196,10,6
16326,570209,10,41
15478,573384,10,22
14298,571653,10,202
12895,573281,10,6
15240,572762,10,20
14592,571241,10,50
16477,570011,10,25
16325,572320,10,5
13015,571433,10,88
14527,572045,10,26
18109,569965,10,18
17509,570177,10,40
12928,572563,10,19
16416,573112,10,16
16186,569468,10,37
13969,573130,10,63
12921,572453,10,9
12474,572061,10,45
16685,570231,10,55
13468,569561,10,6
14754,572837,10,26
16042,571047,10,20
15815,570117,10,9
13208,570685,10,36
16203,570799,10,11
13858,571107,10,11
15468,571857,10,23
14533,569864,10,7
18035,573142,10,13
14156,570253,10,2
16558,572224,10,44
12602,570724,10,12
15271,571090,10,5
17450,572545,10,4
13629,570018,10,3
17690,572658,10,19
18225,573027,10,14
13627,570663,10,7
18257,569358,10,25
14911,571937,10,84
16680,573141,10,10
13362,571629,10,39
14776,571693,10,16
12536,570672,10,259
14607,572339,10,7
17350,571918,10,24
16877,573414,10,43
14629,572317,10,84
14110,569409,10,11
15299,569339,10,1
14498,573248,10,74
13735,573083,10,69
17373,573398,10,18
15370,573325,10,2
15189,573132,10,7
13849,571747,10,63
13340,572672,10,10
16029,570522,10,7
16332,572901,10,19
16020,569671,10,26
16949,573341,10,21
16059,569567,10,6
13147,573129,10,1
15837,569718,10,24
15856,571231,10,26
16345,572911,10,38
12682,570267,10,8
12989,569418,10,4
15193,570247,10,19
12876,571030,10,51
16029,570097,10,8
15215,572353,10,16
17418,573270,10,18
12948,572914,10,5
16131,571829,10,23
14690,572905,10,21
15516,572350,10,13
13309,572673,10,19
13394,571310,10,25
14396,569702,10,39
14723,573396,10,61
14646,572035,10,125
16684,571842,10,4
13911,571099,10,4
12621,571658,10,22
13918,572212,10,22
13890,571935,10,5
16474,569521,10,93
13994,569367,10,75
15806,572512,10,8
14357,573122,10,41
13208,570705,10,1
16249,571563,10,20
17564,572868,10,12
15367,571056,10,29
16311,572218,10,23
16478,569633,10,11
13263,569518,10,21
16705,572101,10,8
15385,573395,10,12
14607,572337,10,11
13416,572924,10,8
13782,572289,10,21
16592,572080,10,1
14895,573388,10,30
15865,573355,10,9
13755,571944,10,21
12820,572873,10,22
12783,571188,10,34
17402,572056,10,1
18118,572856,10,15
12569,572895,10,4
16918,570201,10,1
12841,573001,10,18
17173,570717,10,9
13524,573351,10,7
13213,571189,10,39
13558,570211,10,32
17634,572282,10,31
18059,572893,10,8
14447,572033,10,15
17552,570481,10,1
14911,570674,10,60
16210,570028,10,3
14646,572123,10,16
17837,570668,10,17
13408,572870,10,5
16107,573279,10,3
18221,569932,10,11
16931,570224,10,28
12492,570189,10,11
15687,569675,10,31
16019,571564,10,24
14381,571717,10,56
14538,569734,10,16
14639,571701,10,55
18154,572960,10,11
13050,572566,10,22
